no,rgs_de,area_lc,ty,genre_cl,ticket_se,dscnt_rt,pblprfr_nm,adhrnc_nm,prfplc_pd,prfplc_nm,viewng_grad_dc
764,2012-02-29,서울,공연,아동극,할인티켓,60%,미운오리 토리의 꿈,(주)창조프로덕션,2012-03-01~2012-06-30,창조아트센터 2관,24개월이상
765,2012-02-29,경북,공연,클래식,할인티켓,50%,[경북]2012 나도 오페라가수다 Concert,사단법인 인씨엠예술단,2012-03-13~2012-03-13,영남대학교 천마아트센터,미취학아동 입장불가
766,2012-02-29,서울,공연,연극,할인티켓,60%,죽여주는 이야기,주식회사 삼형제엔터테인먼트,2012-03-01~2012-03-31,대학로 삼형제극장,8세이상 관람가능
767,2012-02-29,인천,공연,퍼포먼스,할인티켓,50%,[인천]유머가 있는 퍼포먼스 KifKif Sisters,극단마임,2012-03-15~2012-03-26,작은극장돌체,전체관람가
768,2012-03-02,대전,공연,아동극,무료티켓,100%,[대전]2012 뿡뿡이 버블쇼(객석나눔),(주)에스컴퍼니,2012-03-31~2012-04-01,대전 CMB엑스포아트홀,24개월 이상
769,2012-03-02,서울,공연,클래식,무료티켓,100%,서울필하모닉 제186회 정기연주회 - 신춘음악회(객석나눔),서울필하모닉,2012-03-05~2012-03-05,예술의전당 콘서트홀,8세 이하 입장 불가
770,2012-03-02,경기,공연,아동극,무료티켓,100%,[수원]천방지축 빼꼼(객석나눔),극단 다람,2012-03-24~2012-05-13,KBS 수원아트홀,만24개월이상 관람가
771,2012-03-02,서울,공연,클래식,무료티켓,100%,서울모테트합창단 제85회 정기연주회(객석나눔),재단법인 서울모테트음악재단,2012-03-28~2012-03-28,예술의전당 콘서트홀,8세이상
772,2012-03-02,서울,공연,클래식,무료티켓,100%,김희성 파이프오르간 독주회(객석나눔),(주)스테이지원,2012-03-22~2012-03-22,세종문화회관 대극장,초등학생 이상
773,2012-03-02,대전,공연,아동극,할인티켓,50%,[대전]2012 뿡뿡이 버블쇼,(주)에스컴퍼니,2012-03-31~2012-04-01,대전 CMB엑스포아트홀,24개월이상
774,2012-03-02,서울,공연,클래식,할인티켓,50%,김희성 파이프오르간 독주회,(주)스테이지원,2012-03-22~2012-03-22,세종문화회관 대극장,초등학생 이상
775,2012-03-02,서울,공연,클래식,할인티켓,50%,그랜드 오페라 갈라 콘서트,(사)강화자베세토오페라단,2012-03-24~2012-03-24,세종문화회관 대극장,8세이상 관람가
776,2012-03-02,경기,공연,아동극,할인티켓,50%,[수원]천방지축 빼꼼,극단 다람,2012-03-24~2012-05-13,KBS 수원아트홀,만24개월이상 관람가
777,2012-03-02,서울,공연,클래식,할인티켓,50%,코리안심포니 제179회 정기연주회,(재)코리안심포니오케스트라,2012-03-30~2012-03-30,예술의전당 콘서트홀,초등학생 이상 관람가
778,2012-03-02,서울,공연,클래식,할인티켓,50%,서울필하모닉 제186회 정기연주회 - 신춘음악회,서울필하모닉,2012-03-05~2012-03-05,예술의전당 콘서트홀,8세 이하 입장 불가
779,2012-03-02,서울,공연,클래식,할인티켓,50%,서울모테트합창단 제85회 정기연주회,재단법인 서울모테트음악재단,2012-03-28~2012-03-28,예술의전당 콘서트홀,8세이상
780,2012-03-03,서울,공연,클래식,무료티켓,100%,마에스트로 박은성과 피아니스트 김정원의 ‘봄의 환타지’ (객석나눔),(주)대명레저산업 서울지점,2012-03-29~2012-03-29,세종문화회관 대극장,초등학생이상 입장가능
781,2012-03-03,부산,공연,연극,무료티켓,100%,2012 부산연극제 경연작 “개 짖는 날”(객석나눔),문화기획단 무대공감,2012-04-10~2012-04-11,부산시민회관 소극장,7세 이상
782,2012-03-03,서울,공연,클래식,무료티켓,100%,2012 영산아트홀 초청기획 music festival series - spring concert(객석나눔),영산아트홀,2012-04-13~2012-04-25,영산아트홀,초등학생 이상 관람가
783,2012-03-03,서울,공연,아동극,할인티켓,50%,모차르트 원정대-헬로!키즈 클래식2,(재)마포문화재단,2012-03-29~2012-03-31,마포아트센터 아트홀맥,만24개월 이상
784,2012-03-03,부산,공연,연극,할인티켓,50%,2012 부산연극제 경연작 “개 짖는 날”,문화기획단 무대공감,2012-04-10~2012-04-11,부산시민회관 소극장,7세 이상
785,2012-03-03,인천,공연,기타,할인티켓,50%,엔젤악기와 함께하는 즐거운 동요세상 - 인천,스피릿앙상블,2012-04-13~2012-04-13,부평아트센터 해누리극장,36개월이상
786,2012-03-03,서울,공연,아동극,할인티켓,50%,피노키오,개미프로덕션,2012-03-20~2012-04-08,구로 AK아트홀,24개월미만 입장시 보호자동반/의료보험제시
787,2012-03-03,서울,공연,아동극,할인티켓,50%,쿡스토리2,구(주)애드벤치소리아트홀,2012-04-05~2012-08-26,대학로 소리아트홀 2관,24개월 이상
788,2012-03-03,서울,공연,아동극,할인티켓,50%,세종대왕이 뿔났다,개미프로덕션,2012-03-27~2012-04-11,전쟁기념관 문화극장,24개월미만입장시 보호자동반/의료보험제시
789,2012-03-06,부산,공연,콘서트,무료티켓,100%,개그투나잇빅리그 in 부산(객석나눔),동그라미 그리기,2012-04-21~2012-04-21,KBS부산홀,전체관람가
790,2012-03-06,서울,공연,연극,무료티켓,100%,THE GAME-죄와 벌(객석나눔),명품극단,2012-03-06~2012-03-11,대학로예술극장 소극장,14세이상 관람가
791,2012-03-06,부산,공연,클래식,무료티켓,100%,[부산]청소년 Lecture Concert,을숙도문화회관,2012-03-27~2012-11-23,을숙도문화회관 대공연장,8세이상
792,2012-03-06,부산,공연,콘서트,할인티켓,60%,개그투나잇빅리그 in 부산,동그라미 그리기,2012-04-21~2012-04-21,KBS부산홀,전체관람가
793,2012-03-06,서울,공연,아동극,할인티켓,50%,가족뮤지컬 “명랑토끼 만만세”,예가컴퍼니,2012-03-17~2012-05-13,윤당아트홀,24개월 이상
794,2012-03-06,서울,공연,전통,할인티켓,50%,2012 프리미엄 런치콘서트 ‘자미(滋味)’,(재)세종문화회관 삼청각,2012-03-05~2012-06-27,삼청각 일화당 공연장,48개월이상 어린이 관람가
795,2012-03-07,경기,공연,전통,무료티켓,100%,경기도립국악단 그대의 봄을 깨우는 “신춘음악회”(객석나눔),경기도문화의전당,2012-03-29~2012-03-29,경기도문화의전당 대공연장,만 7세 이상
796,2012-03-07,부산,공연,뮤지컬,할인티켓,60%,"[부산]너, 붉은 사랑",노동문화예술단 일터,2012-03-13~2012-04-15,일터소극장,초등학생 이상
797,2012-03-08,서울,공연,발레/무용,무료티켓,100%,‘슬픈 빨강’ - 헨젤과 그레텔에게(객석나눔),서강대학교,2012-03-16~2012-03-17,서강대학교 메리홀,12세 이상
798,2012-03-08,서울,공연,뮤지컬,할인티켓,70%,독도는 우리땅이다,서울특별시서대문구도시관리공단,2012-03-23~2012-03-24,서대문문화회관 대극장,전체 관람
799,2012-03-08,서울,공연,발레/무용,할인티켓,50%,‘슬픈 빨강’ - 헨젤과 그레텔에게,서강대학교,2012-03-16~2012-03-17,서강대학교 메리홀,12세 이상
800,2012-03-08,인천,공연,아동극,할인티켓,50%,버블 매직환타지쇼,사단법인 하늘에,2012-03-20~2012-04-15,인천어린이과학관 공연장,24개월 이상
801,2012-03-09,서울,공연,연극,무료티켓,100%,비내리는 클리브랜드(객석나눔),극단 풍경,2012-03-25~2012-04-06,대학로 정보소극장,만 13세 이상
802,2012-03-09,서울,공연,연극,무료티켓,100%,산부인과 시트콤 <뿌잉뿌잉>(객석나눔),한성아트홀,2012-03-13~2012-05-06,대학로 한성아트홀,만13세이상 관람가능
803,2012-03-09,서울,공연,연극,할인티켓,60%,비내리는 클리브랜드,극단 풍경,2012-03-22~2012-04-08,대학로 정보소극장,만 13세 이상
804,2012-03-09,전북,공연,아동극,할인티켓,50%,뿡뿡이버블쇼 - 전주,렛츠고엔터테인먼트,2012-04-21~2012-04-22,전북대학교 삼성문화회관,24개월 이상 입장가능
805,2012-03-09,부산,공연,아동극,할인티켓,50%,뿡뿡이버블쇼 - 부산,렛츠고엔터테인먼트,2012-03-31~2012-03-31,KBS부산홀,24개월 이상 입장가능
806,2012-03-09,서울,공연,연극,할인티켓,60%,산부인과 시트콤 <뿌잉뿌잉>,한성아트홀,2012-03-13~2012-05-06,대학로 한성아트홀,만13세이상 관람가능
807,2012-03-10,서울,공연,아동극,할인티켓,50%,안아줘요 무무,(주)명보아트홀,2012-04-03~2012-07-01,명보아트홀 하람홀,24개월 이상 유료입장
808,2012-03-13,부산,공연,클래식,무료티켓,100%,[부산]신인신춘음악회(객석나눔),동래구문화시설사업소,2012-03-20~2012-03-20,동래문화회관 대극장,8세 이상
809,2012-03-13,서울,공연,연극,무료티켓,100%,연극 <알세스티스>(객석나눔),나온컬쳐(주),2012-03-30~2012-04-29,대학로 나온씨어터,만 13세이상 관람가
810,2012-03-13,서울,공연,연극,할인티켓,50%,연극 <알세스티스>,나온컬쳐(주),2012-03-30~2012-04-29,대학로 나온씨어터,만 13세 이상 관람가
811,2012-03-13,부산,공연,클래식,할인티켓,50%,[부산]신인신춘음악회,동래구문화시설사업소,2012-03-20~2012-03-20,동래문화회관 대극장,8세 이상
812,2012-03-14,서울,공연,뮤지컬,무료티켓,100%,‘PANG SHOW'신나는 빵 쇼 제빵왕 김탁구(객석나눔),(주)터치스카이,2012-08-02~2012-08-31,정동 경향아트힐,만 24개월 이상 관람가능
813,2012-03-14,서울,공연,전통,무료티켓,100%,‘춤추는 아리랑 꽃’ 기부콘서트(객석나눔),(사)아리수,2012-04-07~2012-04-07,국립중앙박물관 극장 용,전체관람
814,2012-03-14,서울,공연,뮤지컬,무료티켓,100%,뮤지컬 넌센스(객석나눔),넌센스컴퍼니,2012-04-17~2012-08-10,한양레퍼토리씨어터,초등학생 이상 관람가능 8세이상
815,2012-03-14,서울,공연,뮤지컬,할인티켓,50%,뮤지컬 넌센스,넌센스컴퍼니,2012-04-13~2012-08-12,한양레퍼토리씨어터,초등학생 이상 관람가능 8세이상
816,2012-03-14,서울,공연,뮤지컬,할인티켓,50%,‘PANG SHOW'신나는 빵 쇼 제빵왕 김탁구,(주)터치스카이,2012-03-15~2012-09-30,정동 경향아트힐,만 24개월 이상 관람가능
817,2012-03-14,부산,공연,뮤지컬,할인티켓,60%,[부산]뮤지컬 코미디<굿바이 넌센스2>,(주)월드쇼마켓,2012-04-12~2013-12-31,AN아트홀 서면,만7세이상 관람가
818,2012-03-14,서울,공연,전통,할인티켓,72%,‘춤추는 아리랑 꽃’ 기부콘서트,(사)아리수,2012-04-07~2012-04-07,국립중앙박물관 극장 용,전체관람
819,2012-03-15,대구,공연,클래식,무료티켓,100%,백혜선 피아노 리사이틀(객석나눔),(재)수성문화재단 수성아트피아,2012-03-29~2012-03-29,수성아트피아 용지홀,8세이상 관람가
820,2012-03-15,대구,공연,클래식,할인티켓,50%,백혜선 피아노 리사이틀,(재)수성문화재단 수성아트피아,2012-03-29~2012-03-29,수성아트피아 용지홀,8세이상 관람가
821,2012-03-15,서울,공연,아동극,할인티켓,50%,"뮤지컬 """"춤추는 빨간구두""""",예가컴퍼니,2012-04-14~2012-05-28,대학로 서울 호서아트홀(구 클막씨어터),24개월 이상
822,2012-03-15,부산,공연,연극,할인티켓,60%,감동 로맨틱코미디 [러브액츄얼리] - 부산,동그라미 그리기,2012-04-10~2012-04-30,부산SM아트홀 1관(구 두드림 소극장),만7세이상 (초등학생은 보호자와 동반)
823,2012-03-16,서울,공연,연극,무료티켓,100%,아내들의 외출(객석나눔),㈜플래너코리아,2012-03-24~2012-04-08,충무아트홀 소극장 블루,13세 이상 관람가
824,2012-03-16,서울,공연,연극,할인티켓,60%,기쁜 우리 젊은날,광대무변,2012-03-14~2012-04-04,유시어터(청담동),8세 이상
825,2012-03-16,서울,공연,연극,할인티켓,60%,아내들의 외출,㈜플래너코리아,2012-03-23~2012-04-15,충무아트홀 소극장 블루,13세 이상 관람가
826,2012-03-16,서울,공연,클래식,할인티켓,50%,전유성의 클래식 폭소 콘서트 <얌모얌모>,예가컴퍼니,2012-03-17~2012-10-28,르메이에르 씨어터(대학로),24개월 이상
827,2012-03-20,서울,공연,연극,무료티켓,100%,무비연극 <별 헤는 밤> (객석나눔),(주)인터스페이스아트그룹,2012-03-22~2012-04-15,서울목동방송회관 브로드홀,만 12세이상 관람가능
828,2012-03-20,서울,공연,연극,할인티켓,60%,<헤다가블러>,명동예술극장,2012-05-02~2012-05-28,명동예술극장,중학생이상 관람가
829,2012-03-20,서울,공연,아동극,할인티켓,60%,베스트셀러 가족뮤지컬 <누가 내 머리에 똥 쌌어>,(주)인터스페이스아트그룹,2012-03-21~2012-04-15,서울목동방송회관 브로드홀,24개월 이상
830,2012-03-21,부산,공연,연극,무료티켓,100%,[2012감동로맨틱코미디연극]잇츠유-부산 (객석나눔),동그라미 그리기,2012-04-10~2012-04-13,AN아트홀.Red,만7세이상 (초등학생은 보호자와 동반)
831,2012-03-21,부산,공연,연극,할인티켓,60%,[2012감동로맨틱코미디연극]잇츠유-부산,동그라미 그리기,2012-04-10~2012-06-10,AN아트홀.Red,만7세이상 (초등학생은 보호자와 동반)
832,2012-03-21,서울,공연,클래식,할인티켓,50%,서민정 바이올린 독주회,지클레프,2012-04-02~2012-04-02,예술의전당 IBK챔버홀,미취학 아동 입장 불가
833,2012-03-22,부산,공연,연극,무료티켓,100%,제102회 정기공연 “돌아서서 떠나라”(객석나눔),공연예술 전위,2012-04-19~2012-04-29,부산가마골소극장,7세 이상
834,2012-03-22,부산,공연,클래식,무료티켓,100%,을숙도명품콘서트 4월공연-피아니스트 알렉세이 레베도프 초청공연(객석나눔),을숙도문화회관,2012-04-17~2012-04-17,을숙도문화회관 대공연장,8세이상
835,2012-03-22,서울,공연,연극,할인티켓,60%,2012 연극 <친정엄마>,(주)월드쇼마켓,2012-05-05~2012-06-03,용산아트홀 대극장 미르,만 7세 이상 관람가
836,2012-03-22,부산,공연,연극,할인티켓,50%,제102회 정기공연 “돌아서서 떠나라”,공연예술 전위,2012-04-19~2012-04-29,부산가마골소극장,7세 이상
837,2012-03-22,전북,공연,연극,할인티켓,60%,[전주]사천의 착한여자,전주시립극단,2012-03-31~2012-04-01,한국소리문화의전당 연지홀,8세 이상 관람가
838,2012-03-23,충북,공연,뮤지컬,무료티켓,100%,[충북]메디컬 ‘루나틱’(객석나눔),음성문화예술회관,2012-04-28~2012-04-28,음성문화예술회관 대공연장,만 8세 이상
839,2012-03-23,서울,공연,연극,할인티켓,50%,연극 <목욕합시다>,한강아트컴퍼니,2012-04-17~2012-07-15,대학로 이랑씨어터,만 13세 이상
840,2012-03-23,서울,공연,연극,할인티켓,50%,복사꽃 지면 송화 날리고,극단 이루,2012-04-07~2012-04-15,대학로예술극장 대극장,중학생 이상
841,2012-03-23,서울,공연,뮤지컬,할인티켓,50%,피터팬,개미프로덕션,2012-04-10~2012-05-06,구로 AK아트홀,24개월 미만 입장시 보호자 동반 의료보험증 제시
842,2012-03-23,서울,공연,연극,할인티켓,50%,연극 <아카시아 꽃이 피었습니다>,한강아트컴퍼니,2012-04-06~2012-05-06,대학로 예술극장 3관,만 7세 이상
843,2012-03-23,서울,공연,아동극,할인티켓,50%,빨간모자,구(주)애드벤치소리아트홀,2012-04-11~2012-05-28,대학로 소리아트홀 3관,24개월이상
844,2012-03-23,충북,공연,뮤지컬,할인티켓,50%,[충북]메디컬 ‘루나틱’,음성문화예술회관,2012-04-28~2012-04-28,음성문화예술회관 대공연장,만 8세이상
845,2012-03-27,서울,공연,연극,할인티켓,60%,로맨틱코미디 “소원을 말해봐”,예가컴퍼니,2012-03-31~2012-05-31,대학로 서울 호서아트홀(구 클막씨어터),만 13세 이상
846,2012-03-27,서울,공연,뮤지컬,할인티켓,52%,아기늑대 베프,(주)창조아트센터,2012-04-10~2012-07-01,창조아트센터 1관,24개월 이상
